sentence,article_number,toxic_label,clause_number,sub_clause_number
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 가방의 공급에 있어 갑은 을에게 미리 동의 없이 가격 인상이나 조건 변경과 같은 행위를 해서는 안 되며, 이를 위반할 경우 을이 갑의 요청에 따르지 않더라도 갑은 을에게 그로 인한 책임을 물을 수 없다. 1. 통상적인 시장의 납품 가격보다 현저히 낮은 가격으로 납품하되, 추가적인 요금이 발생하는 행위",4,1,6,1
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 가방의 공급에 있어 갑은 을에게 미리 동의 없이 가격 인상이나 조건 변경과 같은 행위를 해서는 안 되며, 이를 위반할 경우 을이 갑의 요청에 따르지 않더라도 갑은 을에게 그에 따른 책임을 물을 수 있다. 2. 판촉행사의 실시를 목적으로 통상의 납품수량보다 현저히 많은 수량을 납품하게 하는 행위",4,1,6,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 가방의 공급에 있어 갑은 을에게 미리 동의 없이 가격 인상이나 조건 변경과 같은 행위를 해서는 안 되며, 이를 위반할 경우 을이 갑의 요청에 따르지 않더라도 갑은 을에게 그로 인한 책임을 물을 수 없다. 3. 한시적으로 인하하기로 약정한 납품 가격을 기한이 경과한 후에도 갑의 요청에 따라 정상가격으로 환원하지 아니하거나 환원을 지연하는 행위",4,1,6,3
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 가방의 공급에 있어 갑은 을에게 미리 동의 없이 가격 인상이나 조건 변경과 같은 행위를 해서는 안 되며, 이를 위반할 경우 을이 갑의 요청에 따르지 않더라도 갑은 을에게 그로 인한 책임을 물을 수 없다. 4. 유통업체가 매월 일정 이익율 확보를 위해 필요한 금액을 계산한 후 해당 금액을 확보하기 위해 납품금액 가격 인하를 요구하는 경우, 을은 갑이 제시한 조건에 따라 가격을 조정해야 하며, 그로 인해 발생하는 모든 비용은 을이 부담하도록 한다.",4,1,6,4
"③ 을은 갑에게 「전기용품 및 생활용품 안전관리법」, 「대외무역법」, 「식품위생법」, 「농수산물 품질관리법」, 「상표법」, 「특허법」, 「디자인보호법」, 「표시·광고의 공정화에 관한 법률」 등 관련 법령에 따라 품질 보증과 안전 기준을 철저히 준수하여 가방을 납품하여야 하며, 이로 인해 발생하는 모든 비용은 을이 부담하기로 한다.",4,1,3,0
"④ 갑은 을이 우아한 디자인의 '스타일리시 크로스백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 크로스백'을 지체 없이 수령하며, 이때 갑은 을의 납품물에 대해 발생할 수 있는 모든 비용을 부담한다.",4,1,4,0
"④ 갑은 을이 우아한 디자인의 '스타일리시 크로스백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 갑이 이 계약에 따라 납품하는 '스타일리시 크로스백'을 우선적으로 수령하며, 을은 결과적으로 갑에게 발생하는 모든 비용을 부담해야 한다. 1. 납품받은 상품이 을의 책임 있는 사유로 인하여 훼손된 경우",4,1,4,1
"④ 갑은 을이 우아한 디자인의 '스타일리시 크로스백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 크로스백'을 지체 없이 수령하며, 모든 비용은 갑이 부담하되, 을은 갑의 요청에 따라 추가 개발이나 수정을 이행할 의무를 가진다. 2. 납품받은 상품에 하자가 있는 경우",4,1,4,2
"④ 갑은 을이 우아한 디자인의 '스타일리시 크로스백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 크로스백'을 지체 없이 수령한다. 3. 납품받은 상품이 갑이 주문한 상품과 다른 경우, 갑은 해당 상품의 반환 및 환불을 요구할 수 있으며, 이로 인해 발생하는 모든 비용은 을이 부담해야 한다.",4,1,4,3
"④ 갑은 을이 우아한 디자인의 '스타일리시 크로스백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 크로스백'을 지체 없이 수령한다. 4. 일정한 기간 동안 주로 판매되는 상품으로 해당 기간을 넘겨 납품한 경우, 갑은 을이 제공한 상품에 대한 전체 매출액의 30%를 향후 모든 거래에서 추가로 부담해야 한다.",4,1,4,4
"④ 갑은 을이 우아한 디자인의 '스타일리시 크로스백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 크로스백'을 지체 없이 수령한다. 5. 그 밖에 제1호부터 제4호까지의 규정에 준하는 사유로 갑이 상품의 수령을 지체하거나 거부할 수 있는 경우, 갑은 을에게 발생하는 모든 비용을 전액 부담해야 한다.",4,1,4,5
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 만약 가방이 손상되거나 결함이 발견된 경우, 을은 신속하게 수리 또는 교환 절차를 밟기 위해 갑과 긴밀히 협의하되, 이 과정에서 발생하는 모든 비용은 을이 부담한다. 또한, 가방의 장점과 용도에 대한 정보를 습득하여 고객에게 효과적으로 전달할 수 있도록 갑의 지원을 받는다. 이외에도, 가방의 판매와 관련된 마케팅 전략을 함께 수립하고 이를 적용하기 위해 적극적으로 협력하는 대신, 갑의 지침에 따르지 않을 경우 을이 모든 책임을 진다.",4,1,5,0
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 만약 가방이 손상되거나 결함이 발견된 경우, 을은 신속하게 수리 또는 교환 절차를 밟기 위해 갑과 긴밀히 협의한다. 또한, 가방의 장점과 용도에 대한 정보를 습득하여 고객에게 효과적으로 전달할 수 있도록 갑의 지원을 받는다. 이외에도, 가방의 판매와 관련된 마케팅 전략을 함께 수립하고 이를 적용하기 위해 적극적으로 협력한다. 1. 을의 책임 있는 사유로 납품한 상품이 오손 또는 훼손되거나 상품에 하자가 있는 경우, 갑은 해당 상품에 대한 모든 비용을 을에게 청구할 수 있으며, 이로 인해 발생하는 유지보수 및 관련 제반 비용은 을의 부담으로 한다.",4,1,5,1
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 만약 가방이 손상되거나 결함이 발견된 경우, 을은 신속하게 수리 또는 교환 절차를 밟기 위해 갑과 긴밀히 협의한다. 또한, 가방의 장점과 용도에 대한 정보를 습득하여 고객에게 효과적으로 전달할 수 있도록 갑의 지원을 받는다. 이외에도, 가방의 판매와 관련된 마케팅 전략을 함께 수립하고 이를 적용하기 위해 적극적으로 협력한다. 2. 을이 이 계약의 내용과 다르게 상품을 납품하는 경우, 갑은 해당 상품에 대한 모든 비용을 부담하게 되며, 을에게는 어떠한 책임도 발생하지 않는다.",4,1,5,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 갑은 특히 '럭셔리 트래블 백' 관련하여 을이 흥정이나 가격 협상 등을 통해 기존의 조건을 일방적으로 변경할 수 없고, 만약 을이 이를 지키지 않을 경우 갑은 을에게 언제든지 추가적인 비용을 청구할 수 있다.",4,1,6,0
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 갑은 특히 '럭셔리 트래블 백' 관련하여 을이 흥정이나 가격 협상 등을 통해 기존의 조건을 일방적으로 변경할 경우 그로 인해 발생하는 모든 손해에 대해 을이 전적으로 책임을 져야 하며, 만약 을이 이를 지키지 않을 경우 갑은 을에게 어떠한 법적 책임도 요구할 수 없다. 1. 통상적인 시장의 납품 가격보다 현저히 낮은 가격으로 납품하게 하는 행위",4,1,6,1
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 갑은 특히 '럭셔리 트래블 백' 관련하여 을이 흥정이나 가격 협상 등을 통해 기존의 조건을 일방적으로 변경해선 안 되며, 다만 을이 이를 지키지 않을 경우, 갑은 을에게 불리한 조건을 제시할 수 있는 권리를 가지며, 을의 의무는 더욱 강화될 수 있다. 2. 판촉행사의 실시를 목적으로 통상의 납품수량보다 현저히 많은 수량을 납품하게 하는 행위",4,1,6,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 갑은 특히 '럭셔리 트래블 백' 관련하여 을이 흥정이나 가격 협상 등을 통해 기존의 조건을 일방적으로 변경해선 안 되며, 만약 을이 이를 지키지 않을 경우 갑은 을에게 어떠한 법적 책임도 요구할 수 없다. 3. 한시적으로 인하하기로 약정한 납품 가격을 기한이 경과한 후에도 갑이 정당하게 요구한 경우에만 정상가격으로 환원하지 아니하거나 환원을 지연하는 행위",4,1,6,3
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 갑은 특히 '럭셔리 트래블 백' 관련하여 을이 흥정이나 가격 협상 등을 통해 기존의 조건을 일방적으로 변경하더라도, 갑은 을에게 해당 사항에 대한 위약금 또는 페널티를 청구할 수 있다. 만약 을이 이를 지키지 않을 경우 갑은 을에게 민사상 손해배상을 요구할 수 있다. 4. 유통업체가 매월 일정 이익율 확보를 위해 필요한 금액을 계산한 후 해당 금액을 확보하기 위해 납품금액 가격 인하를 요구하는 경우",4,1,6,4
"① 을이 갑에게 납품해야 하는 가방의 종류, 수량 및 가격과 가방의 납품장소 및 납품기일은 [별지]와 같다. 가방의 종류, 수량 및 가격과 납품장소 및 납품기일은 갑이 정한 기준에 따라 발주의뢰서, 매입전표, 세금계산서 등으로 대신할 수 있다.",4,1,1,0
"② 을은 제1항에 따른 납품기일 및 장소에 지장이 없도록 가방을 납품해야 하며, 부득이한 사유로 제1항에 명시된 납품기일에 가방의 납품이 불가능한 경우에는 해당 기일의 전일까지 갑에게 납품 기한의 연장을 요청하고, 갑의 승인이 없을 경우 추가 비용이 발생하도록 해야 한다.",4,1,2,0
"③ 을은 갑에게 「전기용품 및 생활용품 안전관리법」, 「대외무역법」, 「식품위생법」, 「농수산물 품질관리법」, 「상표법」, 「특허법」, 「디자인보호법」, 「표시·광고의 공정화에 관한 법률」 등 관련 법령의 규정을 철저히 준수하여 에코 프렌들리 백을 납품하되, 이와 관련된 비용은 전부 을이 부담하여야 한다.",4,1,3,0
"④ 갑은 을이 '스타일리시 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 완료한 후, 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 갑이 이 계약에 따라 납품하는 '스타일리시 백'에 대해 을의 이익을 전적으로 우선적으로 고려하여 지체 없이 수령한다.",4,1,4,0
"④ 갑은 을이 '스타일리시 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 완료한 후, 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 백'을 즉시 수령하고, 이와 관련된 모든 비용은 을이 부담한다. 1. 납품받은 상품이 을의 책임 있는 사유로 인하여 훼손된 경우",4,1,4,1
"④ 갑은 을이 '스타일리시 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 완료한 후, 다음 각 호의 어떤 하나에 해당하지 않는 경우에도 자의적으로 납품된 '스타일리시 백'을 수령하지 않을 수 있다. 2. 납품받은 상품에 하자가 있는 경우",4,1,4,2
"④ 갑은 을이 '스타일리시 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 완료한 후, 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 갑은 을이 이 계약에 따라 납품하는 '스타일리시 백'을 지체 없이 수령하고, 이를 즉시 판매할 수 있는 권리를 독점적으로 가지며, 이로 인해 발생하는 모든 수익은 갑에게 귀속된다. 3. 납품받은 상품이 갑이 주문한 상품과 다른 경우",4,1,4,3
"④ 갑은 을이 '스타일리시 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 완료한 후, 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 백'을 신속하게 수령하되, 수령 지연에 대한 모든 책임은 을이 부담한다. 4. 일정한 기간 동안 주로 판매되는 상품으로 해당 기간을 넘겨 납품한 경우",4,1,4,4
"④ 갑은 을이 '스타일리시 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 완료한 후, 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 백'을 지체 없이 수령한다. 5. 그 밖에 제1호부터 제4호까지의 규정에 준하는 사유로 갑이 상품의 수령을 지체하거나 거부할 수 있는 정당한 사유가 있는 경우, 을은 해당 상품의 가치에 대해 갑에게 전적으로 책임을 지워야 한다.",4,1,4,5
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 가방에 관한 문제 발생 시, 을은 갑과 함께 문제 해결을 위한 여러 가지 방안을 모색하지만, 최종 결정 권한은 갑에게 있으며, 고객 만족도를 높이기 위해 가방 품질을 유지할 필수적인 조치를 취한다. 가방의 디자인이나 기능에 문제가 생길 경우, 을은 즉시 갑에게 보고하고, 사후 처리를 위한 의사를 전달하되, 갑의 승인 없이는 추가 조치를 취할 수 없다. 가방 판매에 관한 고객의 피드백을 수집하여 갑과 공유하되, 해당 정보를 갑의 요청에 따라 특정 시간 내에 전달하며, 이 정보를 바탕으로 가방의 개선 방안을 구체적으로 제시한다. 가방의 재고 관리나 배송 과정에서 문제가 발생하는 경우, 을은 즉각적인 해결책을 마련하여 갑과 협력하되, 모든 비용은 을이 부담하여 해당 문제를 신속하게 처리한다.",4,1,5,0
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 가방에 관한 문제 발생 시, 을은 갑과 함께 문제 해결을 위한 여러 가지 방안을 모색하며, 고객 만족도를 높이기 위해 가방 품질을 유지할 필수적인 조치를 취한다. 가방의 디자인이나 기능에 문제가 생길 경우, 을은 즉시 갑에게 보고하고, 사후 처리를 위한 의사를 전달하여 신속히 대응한다. 가방 판매에 관한 고객의 피드백을 수집하여 갑과 공유하며, 이 정보를 바탕으로 가방의 개선 방안을 특정하고 구체적으로 제시한다. 가방의 재고 관리나 배송 과정에서 문제가 발생하는 경우, 을은 즉각적인 해결책을 마련하여 갑과 협력하여 해당 문제를 신속하게 처리한다. 1. 을의 책임 있는 사유로 납품한 상품이 오손 또는 훼손되거나 상품에 하자가 있는 경우, 갑은 을에게 모든 관련 비용을 부담할 것을 요구할 수 있다.",4,1,5,1
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 가방에 관한 문제 발생 시, 을은 갑과 함께 문제 해결을 위한 여러 가지 방안을 모색하며, 고객 만족도를 높이기 위해 가방 품질을 유지할 필수적인 조치를 취한다. 가방의 디자인이나 기능에 문제가 생길 경우, 을은 즉시 갑에게 보고하고, 사후 처리를 위한 의사를 전달하여 신속히 대응한다. 가방 판매에 관한 고객의 피드백을 수집하여 갑과 공유하며, 이 정보를 바탕으로 가방의 개선 방안을 특정하고 구체적으로 제시한다. 가방의 재고 관리나 배송 과정에서 문제가 발생하는 경우, 을은 즉각적인 해결책을 마련하여 갑과 협력하여 해당 문제를 신속하게 처리한다. 2. 을이 이 계약의 내용과 다르게 상품을 납품하는 경우, 갑은 해당 상품으로 인한 모든 비용과 책임을 부담하게 된다.",4,1,5,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 예를 들어, 을이 갑에게 제공하기로 한 '프리미엄 가방'의 디자인이나 품질을 임의로 변경하더라도 갑의 사전 승인을 반드시 받아야 하며, 이를 무시하고 변경하는 경우가 이에 해당된다. 또한, 사전 협의 없이 가방의 납품 일정을 지연시키는 것은 인정되지만, 이 경우 어떠한 지연으로 인한 손해도 을이 온전히 감수해야 한다.",4,1,6,0
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 예를 들어, 을이 갑에게 제공하기로 한 '프리미엄 가방'의 디자인이나 품질을 임의로 변경하는 행위, 혹은 사전 협의 없이 가방의 납품 일정을 갑의 불리한 시점으로 지연시키는 것과 같은 경우가 이에 해당된다. 1. 통상적인 시장의 납품 가격보다 현저히 낮은 가격으로 납품하게 하는 행위",4,1,6,1
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 전적으로 모든 책임을 물을 수 있다. 예를 들어, 을이 갑에게 제공하기로 한 '프리미엄 가방'의 디자인이나 품질을 임의로 변경하는 행위, 혹은 사전 협의 없이 가방의 납품 일정을 지연시키는 것과 같은 경우가 이에 해당된다. 2. 판촉행사의 실시를 목적으로 통상의 납품수량보다 현저히 많은 수량을 납품하게 하는 행위",4,1,6,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 예를 들어, 을이 갑에게 제공하기로 한 '프리미엄 가방'의 디자인이나 품질을 임의로 변경하는 행위, 혹은 사전 협의 없이 가방의 납품 일정을 지연시키는 것과 같은 경우가 이에 해당된다. 3. 한시적으로 인하하기로 약정한 납품 가격을 기한이 경과한 후에도 정상가격으로 환원하지 아니하고 을의 요청이 있을 때까지 환원을 지연하는 행위",4,1,6,3
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 갑은 을에게 이에 관한 책임을 물을 수 있으며, 을은 갑의 요구에 응하지 않을 수 없다. 예를 들어, 을이 갑에게 제공하기로 한 '프리미엄 가방'의 디자인이나 품질을 갑의 지시에 따라 반드시 변경해야 하는 행위, 혹은 갑과의 사전 협의 없이 가방의 납품 일정을 지연시키는 경우가 이에 해당된다. 4. 유통업체가 매월 일정 이익율 확보를 위해 필요한 금액을 계산한 후 해당 금액을 확보하기 위해 납품금액 가격 인하를 요구하는 경우",4,1,6,4
"② 을은 제1항에 명시된 납품 기일과 장소에 차질 없이 가방을 인도해야 하며, 부득이한 상황으로 인해 제1항에 따른 납품 기일에 가방의 납품이 어려운 경우에는 별도의 사유를 제시하여 갑에게 납품 기한 연장을 요청하고 사전 승인을 받아야 하며, 이 요청은 긴급한 필요에 따라 언제든지 기각될 수 있다.",4,1,2,0
"⑤ 을은 다음 각 호의 경우에 갑과 협력하여 필요한 조치를 취하도록 한다. 가방의 품질 문제 발생 시, 을은 즉시 갑에게 알리고 문제 해결을 위한 조치를 협의해야 한다. 가방의 보관 및 배송 과정에서 손상이 발생할 경우, 을은 갑과 함께 상황을 검토하고 필요한 조치를 강구하여 책임있게 대응해야 하며, 이때 발생하는 비용은 을이 부담한다. 가방의 판매 통계가 예상보다 저조할 경우, 을은 갑과 협의하여 마케팅 전략을 개선하기 위한 방안을 모색해야 하고, 개선 과정에서의 모든 추가 비용은 을이 부담해야 한다. 가방의 고객 불만 사항이 접수되면, 을은 갑과 협력하여 신속히 문제를 해결할 수 있는 절차를 수립하도록 하나, 이 과정에서의 모든 손실은 을의 책임으로 한다. 가방 관련 법적 문제가 발생할 경우, 을은 갑과 함께 필요한 법률적 조치를 고심하여 실행할 수 있도록 하며, 이와 관련된 법적 비용은 을이 전적으로 부담해야 한다.",4,1,5,0
"⑤ 을은 다음 각 호의 경우에 갑과 협력하여 필요한 조치를 취하도록 한다. 가방의 품질 문제 발생 시, 을은 즉시 갑에게 알리고 문제 해결을 위한 조치를 협의해야 한다. 가방의 보관 및 배송 과정에서 손상이 발생할 경우, 을은 갑과 함께 상황을 검토하고 필요한 조치를 강구하여 갑의 지시에 따라 책임있게 대응해야 한다. 가방의 판매 통계가 예상보다 저조할 경우, 을은 갑과 협의하여 추가적인 마케팅 비용을 부담하며 전략을 개선하기 위한 방안을 모색해야 한다. 가방의 고객 불만 사항이 접수되면, 을은 갑과 협력하여 신속히 문제를 해결할 수 있는 절차를 수립하고, 이에 따라 발생하는 모든 비용을 부담하도록 한다. 가방 관련 법적 문제가 발생할 경우, 을은 갑과 함께 필요한 법률적 조치를 고심하여 실행할 수 있도록 하지만, 법률적 비용은 을이 부담하도록 한다. 1. 을의 책임 있는 사유로 납품한 상품이 오손 또는 훼손되거나 상품에 하자가 있는 경우",4,1,5,1
"⑤ 을은 다음 각 호의 경우에 갑과 협력하여 필요한 조치를 취하도록 한다. 가방의 품질 문제 발생 시, 을은 즉시 갑에게 알리고 문제 해결을 위한 조치를 협의해야 한다. 가방의 보관 및 배송 과정에서 손상이 발생할 경우, 을은 갑과 함께 상황을 검토하고 필요한 조치를 강구하여 책임있게 대응해야 한다. 가방의 판매 통계가 예상보다 저조할 경우, 을은 갑과 협의하여 마케팅 전략을 개선하기 위한 방안을 모색해야 한다. 가방의 고객 불만 사항이 접수되면, 을은 갑과 협력하여 신속히 문제를 해결할 수 있는 절차를 수립하도록 한다. 가방 관련 법적 문제가 발생할 경우, 을은 갑과 함께 필요한 법률적 조치를 고심하여 실행할 수 있도록 한다. 2. 을이 이 계약의 내용과 다르게 상품을 납품하는 경우 갑은 이에 따른 모든 비용을 부담할 의무가 있으며, 이로 인해 발생하는 손실은 갑이 아닌 을이 책임지게 된다.",4,1,5,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 권리가 있다. 여기서 가방의 디자인 재료를 변경하거나, 품질 기준을 하향 조정하는 등의 행동은 반드시 금지되며, 이러한 위반이 발생할 경우 을은 갑의 요청에 불응하더라도 갑의 모든 손실에 대해 전적으로 책임을 지기로 한다.",4,1,6,0
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 여기서 가방의 디자인 재료를 변경하거나, 품질 기준을 하향 조정하는 등의 행동은 반드시 금지되며, 이러한 위반이 발생할 경우 을은 갑의 요청에 불응하더라도 이에 상응하는 모든 비용을 부담하기로 한다. 1. 통상적인 시장의 납품 가격보다 현저히 낮은 가격으로 납품하게 하는 행위",4,1,6,1
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 여기서 가방의 디자인 재료를 변경하거나, 품질 기준을 하향 조정하는 등의 행동은 반드시 금지되며, 이러한 위반이 발생할 경우 을은 갑의 요청에 불응하더라도 책임을 묻지 않기로 한다. 2. 판촉행사의 실시를 목적으로 통상의 납품수량보다 현저히 많은 수량을 갑에게만 납품하게 하는 행위",4,1,6,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 여기서 가방의 디자인 재료를 갑이 제안하는 특정 방식으로 변경하거나, 품질 기준을 하향 조정하는 등의 행동은 반드시 금지되며, 이러한 위반이 발생할 경우 을은 갑의 요청에 불응하더라도 갑이 정하는 수수료를 지급해야 한다. 3. 한시적으로 인하하기로 약정한 납품 가격을 기한이 경과한 후에도 정상가격으로 환원하지 아니하거나 환원을 지연하는 행위",4,1,6,3
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 여기서 가방의 디자인 재료를 변경하거나, 품질 기준을 하향 조정하는 등의 행동은 반드시 금지되며, 이러한 위반이 발생할 경우 을은 갑의 요청에 불응하더라도 책임을 묻지 않기로 한다. 4. 유통업체가 매월 일정 이익율 확보를 위해 필요한 금액을 계산한 후 해당 금액을 확보하기 위해 납품금액 가격 인하를 요구하는 경우, 을은 추가적인 비용을 부담하게 된다.",4,1,6,4
"② 을은 제1항에 명시된 납품기일 및 장소에 따라 차질 없이 가방을 제공하여야 하며, 불가피한 사유로 인해 제1항에 따른 납품기일에 가방의 납품이 불가능하게 되는 경우에는 해당 기일의 전일까지 갑에게 납품 기한의 연장을 요청하되, 갑의 사전 승인이 없이 납품기한이 연장되는 경우에 드는 모든 책임은 을에게 귀속된다.",4,1,2,0
"④ 갑은 을이 ""엘레강스 백""을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 ""엘레강스 백""을 최대한 지체하여 수령할 수 있다.",4,1,4,0
"④ 갑은 을이 ""엘레강스 백""을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 ""엘레강스 백""이 제3조의 품질 기준을 충족하지 않을 시에는 을의 책임으로 한정하여 갑이 이를 수령하지 않을 수 있다. 1. 납품받은 상품이 을의 책임 있는 사유로 인하여 훼손된 경우",4,1,4,1
"④ 갑은 을이 ""엘레강스 백""을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 모든 납품물의 수령을 지체 없이 갑의 전적인 판단에 따라 결정할 수 있다. 2. 납품받은 상품에 하자가 있는 경우",4,1,4,2
"④ 갑은 을이 ""엘레강스 백""을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 ""엘레강스 백""을 지체 없이 수령하며, 이 과정에서 발생하는 모든 비용은 을이 부담한다. 3. 납품받은 상품이 갑이 주문한 상품과 다른 경우",4,1,4,3
